post_id,text,title,sent_id
hoang-xuan-vinh_zing_15,"Riêng việc đưa 1 "" Đại_Tá "" quân_đội đi thi bắn súng với các vận_động_viên bình_thường đã tạo nên sự khác_biệt cho thể_thao VIệt Nam nói_riêng , Đông_Nam Á nói_chung so với thế_giới rồi",Hoàng_Xuân_Vinh - người thay_đổi lịch_sử thể_thao Việt_Nam,14
hoang-xuan-vinh_zing_15,"Không biết đến khi nào mới có 1 người phá kỉ_lục của chú Vinh , giành 2 huy_chương trong 1 kì Olympic . .",Hoàng_Xuân_Vinh - người thay_đổi lịch_sử thể_thao Việt_Nam,15
hoang-xuan-vinh_zing_15,Thích phong_thái điềm_tĩnh của anh khi thi_đấu,Hoàng_Xuân_Vinh - người thay_đổi lịch_sử thể_thao Việt_Nam,16
hoang-xuan-vinh_zing_15,Việt_Nam tự_hào khi có anh ! Chúc_mừng anh Hoàng_Xuân_Vinh !,Hoàng_Xuân_Vinh - người thay_đổi lịch_sử thể_thao Việt_Nam,17
hoang-xuan-vinh_zing_15,"Hoàng_Xuân_Vinh - Với những gì mà anh đã đóng_góp cho bộ_môn bắn súng nói_riêng , thể_thao Việt_Nam nói_chung , anh xứng_đáng được vinh_danh như một người_hùng của dân_tộc !",Hoàng_Xuân_Vinh - người thay_đổi lịch_sử thể_thao Việt_Nam,18
hoang-xuan-vinh_zing_15,"Tôi cũng đồng_tình rằng anh Hoàng_Xuân_Vinh là niềm tự_hào của thể_thao Việt_Nam , anh đã mang được Huy_Chương quý_giá về với Việt_Nam , đưa Việt_Nam ra tầm thế_giới về thể_thao .",Hoàng_Xuân_Vinh - người thay_đổi lịch_sử thể_thao Việt_Nam,19
hoang-xuan-vinh_zing_15,Huy_chương vàng và bạc của anh đều rưc rỡ cả,Hoàng_Xuân_Vinh - người thay_đổi lịch_sử thể_thao Việt_Nam,20
hoang-xuan-vinh_zing_15,"Cháu chúc_mừng chú , chúc_mừng đoàn thể_thao Việt_Nam , chúc_mừng nền thể_thao nước_nhà nói_chung và môn bắn súng nói_riêng .",Hoàng_Xuân_Vinh - người thay_đổi lịch_sử thể_thao Việt_Nam,21
formosa_thanhnien_97,"Chủ_tịch Quốc_hội cho_biết sẽ gặp ông Võ_Kim_Cự để nhắc_nhở việc tiếp_xúc báo_chí , thay_vì tránh_né .",Sẽ yêu_cầu ông Võ_Kim_Cự trả_lời về trách_nhiệm liên_quan đến vụ Formosa,1
formosa_thanhnien_97,"Tại cuộc gặp_gỡ sáng nay ( 23.7 ) , báo_chí phản_ánh với Chủ_tịch Quốc_hội Nguyễn_Thị_Kim_Ngân về việc kể từ đầu kỳ họp Quốc_hội đến nay , báo_chí rất khó tiếp tiếp_xúc , phỏng_vấn các Đại_biểu Quốc_hội về vụ_việc .",Sẽ yêu_cầu ông Võ_Kim_Cự trả_lời về trách_nhiệm liên_quan đến vụ Formosa,2
formosa_thanhnien_97,"Cụ_thể trong số Đại_biểu Quốc_hội mà báo_chí khó tiếp_cận có Võ_Kim_Cự , Chủ_tịch Liên_minh Hợp_tác_xã Việt_Nam , nguyên Bí_thư Tỉnh_ủy , Chủ_tịch UBND tỉnh Hà_Tĩnh",Sẽ yêu_cầu ông Võ_Kim_Cự trả_lời về trách_nhiệm liên_quan đến vụ Formosa,3
formosa_thanhnien_97,"Trong những ngày qua mặc_dù các nhà_báo liên_tục tiếp_cận ông Võ_Kim_Cự để phóng vấn nhưng ông Cự luôn từ_chối , tránh_né .",Sẽ yêu_cầu ông Võ_Kim_Cự trả_lời về trách_nhiệm liên_quan đến vụ Formosa,4
formosa_thanhnien_97,"Trả_lời câu_hỏi này , Chủ_tịch Quốc_hội Nguyễn_Thị_Kim_Ngân cho rằng , việc các Đại_biểu Quốc_hội không trả_lời về vụ Formosa có_thể do các đại_biểu không ở Hà_Tĩnh , không nắm được đầy_đủ các thông_tin liên_quan .",Sẽ yêu_cầu ông Võ_Kim_Cự trả_lời về trách_nhiệm liên_quan đến vụ Formosa,5
formosa_thanhnien_97,"Về việc ông Võ_Kim_Cự tránh_né báo_chí , Chủ_tịch Quốc_hội nói rằng , chỉ biết thông_tin này sau khi báo_chí phản_ánh",Sẽ yêu_cầu ông Võ_Kim_Cự trả_lời về trách_nhiệm liên_quan đến vụ Formosa,6
formosa_thanhnien_97,"“ Tôi sẽ gặp_gỡ ông Võ_Kim_Cự để nhắc_nhở là Đại_biểu Quốc_hội phải tiếp_xúc báo_chí , thông_tin cho báo_chí , nhất_là sự_kiện xảy_ra khi mình đang làm lãnh_đạo tỉnh nhà , hơn ai hết_mình phải chủ_động cung_cấp thông_tin cho báo_chí thì sẽ rất tốt",Sẽ yêu_cầu ông Võ_Kim_Cự trả_lời về trách_nhiệm liên_quan đến vụ Formosa,7
formosa_thanhnien_97,"Những thông_tin được cung_cấp kịp_thời đúng_đắn sẽ giúp báo_chí có cái nhìn đẩy đủ , đưa thông_tin kịp_thời còn hơn mập_mờ , tránh_né ” , Chủ_tịch Quốc_hội nói .",Sẽ yêu_cầu ông Võ_Kim_Cự trả_lời về trách_nhiệm liên_quan đến vụ Formosa,8
formosa_thanhnien_97,"Chủ_tịch Quốc_hội cũng cho_biết , tại sinh_hoạt Quốc_hội cũng trao_đổi với các Đại_biểu Quốc_hội về vấn_đề này",Sẽ yêu_cầu ông Võ_Kim_Cự trả_lời về trách_nhiệm liên_quan đến vụ Formosa,9
formosa_thanhnien_97,“ Trong tiếp_xúc báo_chí mà Đại_biểu Quốc_hội khoát tay từ_chối thì không hay,Sẽ yêu_cầu ông Võ_Kim_Cự trả_lời về trách_nhiệm liên_quan đến vụ Formosa,10
formosa_thanhnien_97,"Không_chỉ đối_với Formosa , Chủ_tịch Quốc_hội cho_biết , sắp tới sẽ thực_hiện chương_trình giám_sát việc chấp_hành thực_hiện chính_sách bảo_vệ môi_trường trong phát_triển kinh_tế",Sẽ yêu_cầu ông Võ_Kim_Cự trả_lời về trách_nhiệm liên_quan đến vụ Formosa,11
formosa_thanhnien_97,"Giám_sát nói nhiều cả chục trang nhưng không rõ trách_nhiệm cụ_thể của ai , Đại_biểu Quốc_hội sẽ không nghe ” , Chủ_tịch Quốc_hội khẳng_định .",Sẽ yêu_cầu ông Võ_Kim_Cự trả_lời về trách_nhiệm liên_quan đến vụ Formosa,12
formosa_thanhnien_97,"Nhấn_mạnh Hiến_pháp 2013 đã quy_định về việc người_dân có quyền sống trong môi_trường trong_lành , Chủ_tịch Quốc_hội cho rằng , bất_cứ cá_nhân , tổ_chức nào làm cho môi_trường bị ảnh_hưởng đều phải chịu trách_nhiệm .",Sẽ yêu_cầu ông Võ_Kim_Cự trả_lời về trách_nhiệm liên_quan đến vụ Formosa,13
formosa_thanhnien_97,"“ Formosa là một bài_học , một kinh_nghiệm đắt_giá chúng_ta để rà_soát lại các dự_án đầu_tư , chính_sách đầu_tư trong tương_lai ” , Chủ_tịch Quốc_hội nói .",Sẽ yêu_cầu ông Võ_Kim_Cự trả_lời về trách_nhiệm liên_quan đến vụ Formosa,14
formosa_thanhnien_97,"Quốc_hội sẽ tiếp_tục theo_dõi việc thực_hiện cam_kết của Formosa và sẽ giám_sát bằng hình_thức thích_hợp ” , Chủ_tịch Quốc_hội nói .",Sẽ yêu_cầu ông Võ_Kim_Cự trả_lời về trách_nhiệm liên_quan đến vụ Formosa,15
formosa_thanhnien_97,Ông này trốn_tránh trách_nhiệm trước các câu_hỏi của cử_tri cả nước cần xem_xét ông Võ_Kim_Cự có đủ tư_cách đại_biểu quốc_hội không ?,Sẽ yêu_cầu ông Võ_Kim_Cự trả_lời về trách_nhiệm liên_quan đến vụ Formosa,16
formosa_thanhnien_97,"ông ấy làm đúng quy_trình ! có gì mà truy_vấn ông ấy ghê thế ? vừa_qua ông ấy vào qh , làm chủ_tịch liên_minh htx cũng đúng quy_trình cả",Sẽ yêu_cầu ông Võ_Kim_Cự trả_lời về trách_nhiệm liên_quan đến vụ Formosa,17
formosa_thanhnien_97,"Người_dân đi sai làn_đường thì bị phạt nặng , hỏi ông trời cán_bộ đảng đi sai đường_lối phạt nặng như_thế_nào ? ? ? ? ? ?",Sẽ yêu_cầu ông Võ_Kim_Cự trả_lời về trách_nhiệm liên_quan đến vụ Formosa,18
formosa_thanhnien_97,"Ở ta hay có tình_trạng , gặp vấn_đề liên_quan đến lĩnh_vực mình phụ_trách thì người có trách_nhiệm liên_quan hiện đương_chức thường không_bao_giờ có ý_kiến , mà chỉ thấy các vị đã nghỉ hưu hoặc sắp mãn_nhiệm phát_biểu .",Sẽ yêu_cầu ông Võ_Kim_Cự trả_lời về trách_nhiệm liên_quan đến vụ Formosa,19
formosa_thanhnien_97,"Ông Cự là quan tỉnh , ông không_thể đủ quyền_hạn ôm hết fomosa ? Ai đã đứng đằng sau và hậu_thuẫn để hôm_nay có một fomosa như bây_giờ ?",Sẽ yêu_cầu ông Võ_Kim_Cự trả_lời về trách_nhiệm liên_quan đến vụ Formosa,20
formosa_thanhnien_97,"Không biết rồi_đây ông Võ_Kim_Cự có dùng cụm_từ "" làm đúng quy_trình "" hay không ?",Sẽ yêu_cầu ông Võ_Kim_Cự trả_lời về trách_nhiệm liên_quan đến vụ Formosa,21
formosa_thanhnien_97,"Là chủ_tịch , lý ra ông phải nắm rõ hơn ai hết về vấn_đề đang xảy_ra ở tỉnh mình , làm rõ và giải_quyết bức_xúc cho những người đã tín_nhiệm bầu ông ... Ông phải là người tìm đến báo_chí để cùng phanh_phui , tìm_hiểu lỗ_hổng ở đâu , sai ở đâu",Sẽ yêu_cầu ông Võ_Kim_Cự trả_lời về trách_nhiệm liên_quan đến vụ Formosa,22
michael-phelps_zing_18,"Thật khó để so_sánh giữa 2 VĐV của hai môn thể_thao khác_nhau , tuy_nhiên , họ vẫn có những đặc_điểm chung là những gã khổng_lồ của Olympic .",Usain_Bolt đã vĩ_đại như Michael_Phelps chưa ?,1
michael-phelps_zing_18,"Xuất_phát để trở_thành huyền_thoại của kình_ngư người Mỹ cũng sớm hơn , khi từ Olympic_Athens 2004 tay bơi đến từ Baltimore ( Mỹ ) đã giành 6 HCV",Usain_Bolt đã vĩ_đại như Michael_Phelps chưa ?,2
michael-phelps_zing_18,"Số huy_chương của Phelps nhiều hơn , vì tranh tài nhiều nội_dung .",Usain_Bolt đã vĩ_đại như Michael_Phelps chưa ?,3
michael-phelps_zing_18,"Michael_Phelps trước khi có thêm 6 huy_chương trên đất Brazil là huyền_thoại bơi_lội thế_giới , với 22 HCV tại các kỳ Thế_vận_hội",Usain_Bolt đã vĩ_đại như Michael_Phelps chưa ?,4
michael-phelps_zing_18,"So_sánh số huy_chương giữa Phelps và Bolt rất khập_khiễng , song , cả hai đều xứng_đáng với dáng_vóc "" Những_Titan của Olympic hiện_đại "" .",Usain_Bolt đã vĩ_đại như Michael_Phelps chưa ?,5
michael-phelps_zing_18,"Với_Phelps , số HCV của anh trở_thành kỷ_lục bất_khả_xâm_phạm",Usain_Bolt đã vĩ_đại như Michael_Phelps chưa ?,6
michael-phelps_zing_18,"Tên_tuổi kình_ngư này đã đi vào lịch_sử và không có tay bơi nào so_sánh được , dù_cho đó là Mark_Spitz huyền_thoại từng giành 7 HCV tại Olympic 1972 .",Usain_Bolt đã vĩ_đại như Michael_Phelps chưa ?,7
michael-phelps_zing_18,"Anh thậm_chí còn thi_đấu thêm 2 kỳ Olympic nữa , và tới 31 tuổi mới chịu giải_nghệ",Usain_Bolt đã vĩ_đại như Michael_Phelps chưa ?,8
michael-phelps_zing_18,"Điều này ấn_tượng hơn Mark_Spitz , người giải_nghệ ở tuổi 22 .",Usain_Bolt đã vĩ_đại như Michael_Phelps chưa ?,9
michael-phelps_zing_18,"Nhìn sang Bolt , đất Rio đã chứng_kiến Thế_vận_hội thứ 3 liên_tiếp của "" Tia chớp "" người Jamaica , và anh vẫn là "" người chạy nhanh_nhất thế_giới "" như cái tít được Jere_Longman của New_York_Times viết .",Usain_Bolt đã vĩ_đại như Michael_Phelps chưa ?,10
michael-phelps_zing_18,"Những so_sánh đó khiến lời_giải cho câu_hỏi , giữa Phelps và Bolt ai mới vĩ_đại hơn , trở_nên rất khó trả_lời",Usain_Bolt đã vĩ_đại như Michael_Phelps chưa ?,11
michael-phelps_zing_18,"Cựu HLV điền_kinh Mỹ , John_Smith lý_giải : "" Thật khó để so_sánh giữa thi dưới nước và trên bờ",Usain_Bolt đã vĩ_đại như Michael_Phelps chưa ?,12
michael-phelps_zing_18,"Nhưng theo tôi , VĐV phải đối_mặt với trọng_lực sẽ khó hơn người đối_mặt với lực cản và lực nổi dưới nước "" .",Usain_Bolt đã vĩ_đại như Michael_Phelps chưa ?,13
michael-phelps_zing_18,"Thi_đấu trái với điều_kiện môi_trường thông_thường , tức dưới nước , luôn khó hơn những môn thi trên mặt_đất vốn đã quen với sinh_hoạt của con_người .",Usain_Bolt đã vĩ_đại như Michael_Phelps chưa ?,14
michael-phelps_zing_18,"Vì_vậy , không hề tồn_tại thước_đo nào để so_sánh giữa hai huyền_thoại này , ai mới vĩ_đại hơn",Usain_Bolt đã vĩ_đại như Michael_Phelps chưa ?,15
michael-phelps_zing_18,Di_sản của kình_ngư 31 tuổi như kho báu đầy nhân_văn .,Usain_Bolt đã vĩ_đại như Michael_Phelps chưa ?,16
michael-phelps_zing_18,"Tại_Rio , tay bơi đã lên chức bố giành những HCV không_chỉ nhờ nỗ_lực cá_nhân , mà_còn là ý_chí không ngừng vươn lên",Usain_Bolt đã vĩ_đại như Michael_Phelps chưa ?,17
michael-phelps_zing_18,"Với_Bolt , di_sản anh để lại sẽ là những gì , ngoài những tấm huy_chương ?",Usain_Bolt đã vĩ_đại như Michael_Phelps chưa ?,18
michael-phelps_zing_18,""" Điều đó còn tùy vào Bolt làm_gì với cuộc_sống sau Olympic_Rio "" , sử_gia Olympic , David_Wallechinsky kết_luận rất ý_vị về so_sánh giữa Phelps và Bolt .",Usain_Bolt đã vĩ_đại như Michael_Phelps chưa ?,19
michael-phelps_zing_18,"Usain_Bolt đã giành 7 HCV Olympic , 11 danh_hiệu vô_địch tại giải điền_kinh thế_giới",Usain_Bolt đã vĩ_đại như Michael_Phelps chưa ?,20
michael-phelps_zing_18,Michael_Phelps có 23 HCV tại các kỳ Olympic,Usain_Bolt đã vĩ_đại như Michael_Phelps chưa ?,21
michael-phelps_zing_18,2008 dù Phelp dành hơn chục cái HCV còn Bolt chỉ có 3 cái nhưng danh_hiệu VĐV xuất_sắc nhất vẫn thuộc về Bolt,Usain_Bolt đã vĩ_đại như Michael_Phelps chưa ?,22
michael-phelps_zing_18,"Có_vẻ chiều_cao của anh Bolt làm anh gặp bất_lợi khi xuất_phát so với những vận_động_viên khác , nhưng bù lại phần tăng_tốc ở những đoạn cuối lại cực_kỳ khủng",Usain_Bolt đã vĩ_đại như Michael_Phelps chưa ?,23
michael-phelps_zing_18,"Nhắc đến bơi_lội là nhớ đến Phelps , nhắc đến điền_kinh là có Bolt , vĩ_đại như_thế là đủ rồi",Usain_Bolt đã vĩ_đại như Michael_Phelps chưa ?,24
michael-phelps_zing_18,"Mình không quan_tâm ai vĩ_đại hơn , mình chỉ mong họ sẽ là tấm_gương cho các thế_hệ sau",Usain_Bolt đã vĩ_đại như Michael_Phelps chưa ?,25
michael-phelps_zing_18,Những người hiểu về thể_thao luôn có câu trả_lời ngay_lập_tức rằng Bolt vĩ_đại hơn,Usain_Bolt đã vĩ_đại như Michael_Phelps chưa ?,26
michael-phelps_zing_18,Thi 2 môn phối_hợp chạy 100 + bơi 100 là biết,Usain_Bolt đã vĩ_đại như Michael_Phelps chưa ?,27
pokemon-go_zing_14,"Theo chỉ_đạo của Giám_đốc Công_an TP Cần_Thơ , việc chơi trò_chơi Pokemon_Go có_thể gây nghiện , mất tập_trung , ảnh_hưởng đến sức_khoẻ , chất_lượng , hiệu_quả công_tác .",Công_an Cần_Thơ : Trò_chơi Pokemon_Go có_thể gây nghiện,1
pokemon-go_zing_14,"Đại_tá Trần_Ngọc_Hạnh , Giám_đốc Công_an TP Cần_Thơ vừa ký công_văn , gửi thủ_trưởng các đơn_vị trực_thuộc Công_an TP Cần_Thơ về việc nghiêm_cấm đối_với cán_bộ , chiến_sĩ trong toàn lực_lượng tải về , chơi trò_chơi Pokemon_Go trong giờ làm_việc và trong khuôn_viên trụ_sở .",Công_an Cần_Thơ : Trò_chơi Pokemon_Go có_thể gây nghiện,2
pokemon-go_zing_14,"Theo chỉ_đạo của đại_tá Hạnh , việc chơi trò_chơi Pokemon_Go có_thể gây nghiện , mất tập_trung , ảnh_hưởng đến sức_khoẻ , chất_lượng , hiệu_quả công_tác .",Công_an Cần_Thơ : Trò_chơi Pokemon_Go có_thể gây nghiện,3
pokemon-go_zing_14,"Các phần_mềm gián_điệp có_thể xâm_nhập vào điện_thoại của người chơi để xác_định vị_trí , hình_ảnh trang_thiết_bị , phương_tiện , vũ_khí , trụ_sở làm_việc của các đơn_vị trong lực_lượng công_an cùng_với những thông_tin , hình_ảnh thuộc danh_mục tài_liệu mật có_thể được lưu_trữ trên điện_thoại .",Công_an Cần_Thơ : Trò_chơi Pokemon_Go có_thể gây nghiện,4
pokemon-go_zing_14,"Ngoài_ra , cán_bộ , chiến_sĩ Công_an TP Cần_Thơ còn phải có trách_nhiệm tuyên_truyền , vận_động người_thân không tham_gia chơi Pokemon_Go",Công_an Cần_Thơ : Trò_chơi Pokemon_Go có_thể gây nghiện,5
pokemon-go_zing_14,"Tại các địa_phương như Hà_Tĩnh , Bình_Đình . .",Công_an Cần_Thơ : Trò_chơi Pokemon_Go có_thể gây nghiện,6
pokemon-go_zing_14,"thủ_trưởng các đơn_vị vũ_trang đã có văn_bản cấm cán_bộ , chiến_sĩ chơi trò_chơi này .",Công_an Cần_Thơ : Trò_chơi Pokemon_Go có_thể gây nghiện,7
pokemon-go_zing_14,"Trò nào mà chả gây nghiện , candy crush hồi truớc ngồi nhà chơi thì không thấy nói_gì , đến lúc có trò_chơi để vừa đi bộ vùa chơi thì bắt_đầu nói này nói nọ , sa_mạc lời",Công_an Cần_Thơ : Trò_chơi Pokemon_Go có_thể gây nghiện,8
pokemon-go_zing_14,"Gây nghiện chỉ là 1 phần nguyên_nhân thôi bạn , cái chính là nó định_vị vị_trí thông_qua GPS hơn_nữa kẻ_gian có_thể lợi dung việc này cài phần_mềm gián_điệp hack",Công_an Cần_Thơ : Trò_chơi Pokemon_Go có_thể gây nghiện,9
pokemon-go_zing_14,Nhảm ! Chơi cái nào mà không gây nghiện,Công_an Cần_Thơ : Trò_chơi Pokemon_Go có_thể gây nghiện,10
pokemon-go_zing_14,"Hút thuốc , uống rượu_bia ảnh_hưởng sức_khỏe . .",Công_an Cần_Thơ : Trò_chơi Pokemon_Go có_thể gây nghiện,11
pokemon-go_zing_14,"Game không có lỗi , lỗi là ở người chơi có ý_thức quá tởm_lợm",Công_an Cần_Thơ : Trò_chơi Pokemon_Go có_thể gây nghiện,12
pokemon-go_zing_14,Công_an và Quân_đội nên cấm trò_chơi này,Công_an Cần_Thơ : Trò_chơi Pokemon_Go có_thể gây nghiện,13
pokemon-go_zing_14,Nó có_thể lấy đi mạng sống của chúng_ta bất_kì lúc_nào,Công_an Cần_Thơ : Trò_chơi Pokemon_Go có_thể gây nghiện,14
tan-son-nhat_vne_18,Tuyến đường trên cao số 1 từ sân_bay Tân_Sơn_Nhất vào trung_tâm Sài_Gòn dự_kiến được khởi_công vào năm tới với tổng mức đầu_tư hơn 15.000 tỷ đồng .,15.000 tỷ đồng làm đường trên cao từ Tân_Sơn_Nhất vào trung_tâm TP_HCM,1
tan-son-nhat_vne_18,Các tuyến đường trên cao được kỳ_vọng sẽ giải_quyết tình_trạng giao_thông quá_tải hiện_nay của TP_HCM,15.000 tỷ đồng làm đường trên cao từ Tân_Sơn_Nhất vào trung_tâm TP_HCM,2
tan-son-nhat_vne_18,"Tuyến đường này sẽ bắt_đầu_từ nút giao Lăng_Cha_Cả , chạy dọc đường Trần_Quốc_Hoàn - Phan_Thúc_Duyện - Hoàng_Văn_Thụ - Phan_Đăng_Lưu - Phan_Xích_Long - Phan_Xích_Long nối dài - giao với đường Điện_Biên_Phủ .",15.000 tỷ đồng làm đường trên cao từ Tân_Sơn_Nhất vào trung_tâm TP_HCM,3
tan-son-nhat_vne_18,"Theo tính_toán của chủ đầu_tư , dự_án có tổng_số vốn 15.000-16.000 tỷ đồng , bao_gồm chi_phí bồi_thường , giải_phóng mặt_bằng ( khoảng 6.000 tỷ đồng ) với hình_thức đầu_tư   được   đề_xuất là BOT ( xây_dựng - kinh_doanh - chuyển_giao ) .",15.000 tỷ đồng làm đường trên cao từ Tân_Sơn_Nhất vào trung_tâm TP_HCM,4
tan-son-nhat_vne_18,""" Nhà_đầu_tư sẽ   huy_động vốn thông_qua liên_danh , liên_kết với các công_ty có tiềm_lực về tài_chính ; đồng_thời , sử_dụng vốn chủ_sở_hữu , vốn vay ngân_hàng và có_thể phát_hành trái_phiếu công_trình .   Công_trình dự_kiến được khởi_công vào năm 2017 và hoàn_thành sau 3 năm xây_dựng "" , đại_diện nhà_đầu_tư cho_biết .",15.000 tỷ đồng làm đường trên cao từ Tân_Sơn_Nhất vào trung_tâm TP_HCM,5
tan-son-nhat_vne_18,"Theo quy_hoạch , TP_HCM sẽ xây_dựng 5 tuyến đường trên cao với tổng chiều dài hơn 70 km , quy_mô 4 làn xe để giải_tỏa ùn_tắc trong nội_đô",15.000 tỷ đồng làm đường trên cao từ Tân_Sơn_Nhất vào trung_tâm TP_HCM,6
tan-son-nhat_vne_18,"Tuy_nhiên , đến nay vẫn chưa xây_dựng được dự_án nào và tuyến đường trên cao số 1 được kỳ_vọng sẽ là "" phát súng "" đầu_tiên cho việc đầu_tư các tuyến đường trên cao .",15.000 tỷ đồng làm đường trên cao từ Tân_Sơn_Nhất vào trung_tâm TP_HCM,7
tan-son-nhat_vne_18,"5 tuyến đường trên trên cao tại TP_HCM theo quy_hoạch : - Tuyến số 1 : dài 9,5 km , bắt_đầu   từ nút giao Cộng_Hòa theo đường Cộng_Hòa - Trần_Quốc_Hoàn - Phan_Thúc_Duyên - Hoàng_Văn_Thụ - Phan_Đăng_Lưu - Phan_Xích_Long - Phan_Xích_Long ( nối dài ) - giao với đường Điện_Biên_Phủ",15.000 tỷ đồng làm đường trên cao từ Tân_Sơn_Nhất vào trung_tâm TP_HCM,8
tan-son-nhat_vne_18,"- Tuyến số 2 : dài gần 12 km , giao với đường trên cao số 1 tại nút giao Lăng_Cha_Cả - Bùi_Thị_Xuân - vị_trí cầu số 5 trên kênh Nhiêu_Lộc - Thị_Nghè - hẻm số 656 Cách_Mạng_Tháng_Tám - Bắc_Hải - hẻm số 2 Thiên_Phước - hẻm số 654 Âu_Cơ - dọc theo công_viên Đầm_Sen - rạch Bàu_Trâu - đường Chiến_Lược - Hương_lộ 2 , kết_thúc tại điểm giao với quốc_lộ 1 ( Vành_đai 2 ) .   - Tuyến số 3 : dài hơn 8 km , giao với tuyến số 2 tại đường Thành_Thái - Lý_Thái_Tổ - Nguyễn_Văn_Cừ - rạch ông Lớn - Nguyễn_Văn_Linh .   - Tuyến số 4 : dài hơn 7 km , bắt_đầu_từ quốc_lộ 1 ( giao với tuyến trên cao số 5 ) - Vườn_Lài - vượt sông Vàm_Thuật tại vị_trí rạch Lăng và đường_sắt Bắc_Nam ( tại khu_vực cầu Đen ) - đường Phan_Chu_Trinh quy_hoạch kéo_dài qua khu_vực chung_cư Mỹ_Phước rồi nối vào đường Điện_Biên_Phủ , giao với tuyến số 1 .   - Tuyến số 5 : dài 34 km , đi trùng đường Vành_đai 2 ( quốc_lộ 1 ) từ nút giao Trạm 2 đến nút giao An_Lạc .",15.000 tỷ đồng làm đường trên cao từ Tân_Sơn_Nhất vào trung_tâm TP_HCM,9
tan-son-nhat_vne_18,"Hi_vọng số tiền được đầu_tư vào đúng mục_đích , giải_quyết được ách_tắc giao_thông , đưa thành_phố phát triên hiện_đại hơn_nữa .",15.000 tỷ đồng làm đường trên cao từ Tân_Sơn_Nhất vào trung_tâm TP_HCM,10
tan-son-nhat_vne_18,tốn nhiều tiền như_vậy nhưng khi sân_bay Long_Thành đi vào hoạt_động thì_sao ta ?,15.000 tỷ đồng làm đường trên cao từ Tân_Sơn_Nhất vào trung_tâm TP_HCM,11
tan-son-nhat_vne_18,"Sân_bay TSN vẫn là sân_bay quốc_nội bạn ah , mà TP là phải có đường trên cao rùi giống như đường_cao_tốc nội_ô vậy",15.000 tỷ đồng làm đường trên cao từ Tân_Sơn_Nhất vào trung_tâm TP_HCM,12
tan-son-nhat_vne_18,Nếu giờ mở_đường trên cao thì ắt sẽ giải_tỏa rộng phần vòng xoay thôi .,15.000 tỷ đồng làm đường trên cao từ Tân_Sơn_Nhất vào trung_tâm TP_HCM,13
tan-son-nhat_vne_18,"Tuyến huyết_mạch này ngày nào cũng trong tình_trạng ùn ứ , mà không thấy đưa vào diện được chỉnh_đốn nhỉ .",15.000 tỷ đồng làm đường trên cao từ Tân_Sơn_Nhất vào trung_tâm TP_HCM,14
tan-son-nhat_vne_18,"Theo tôi thì nên giải_phóng mặt_bằng để mở những con đường lớn vào sân_bay , làm được vậy sẽ hợp_lý hơn nhiều là xây_dựng những con đường ngoằn nghèo trên không kiểu mê_cung gần nhà xa ngõ đánh_đố người_dân và hơn hết nó không phá vỡ hạ_tầng cấu_trúc của TP .",15.000 tỷ đồng làm đường trên cao từ Tân_Sơn_Nhất vào trung_tâm TP_HCM,15
tan-son-nhat_vne_18,Ngày để thông xe những tuyến đường trên cao này là bao_lâu nhỉ ? Có phải chờ_đợi như dự_án đường_sắt trên cao ơ Hà_Nội không ?,15.000 tỷ đồng làm đường trên cao từ Tân_Sơn_Nhất vào trung_tâm TP_HCM,16
formosa_thanhnien_30,Cơ_quan_chức_năng Hà_Tĩnh làm_việc với Formosa và Công_ty môi_trường đô_thị TX.Kỳ Anh để truy trách_nhiệm vụ chôn chất_thải công_nghiệp trong trang_trại của chính Giám_đốc công_ty Lê_Quang_Hòa .,Công_ty hút hầm cầu “ cõng ” Formosa giết môi_trường,1
formosa_thanhnien_30,"Chỉ có chức_năng thu_gom rác_thải sinh_hoạt và hút hầm cầu nhưng từ tháng 3.2016 , Công_ty môi_trường đô_thị TX.Kỳ Anh vẫn ngang_nhiên ký với Formosa_Hà_Tĩnh tới 2 hợp_đồng và chở hàng trăm tấn chất_thải từ nhà_máy đổ ra môi_trường .",Công_ty hút hầm cầu “ cõng ” Formosa giết môi_trường,2
formosa_thanhnien_30,"Ngày 13.7 , cơ_quan_chức_năng Hà_Tĩnh làm_việc với Formosa và Công_ty môi_trường đô_thị TX.Kỳ Anh để truy trách_nhiệm vụ chôn chất_thải công_nghiệp trong trang_trại của chính Giám_đốc công_ty Lê_Quang_Hòa .",Công_ty hút hầm cầu “ cõng ” Formosa giết môi_trường,3
formosa_thanhnien_30,"Trả_lời sau cuộc làm_việc , ông Võ_Tá_Đinh , Giám_đốc Sở TN-MT Hà_Tĩnh , khẳng_định Công_ty môi_trường đô_thị TX.Kỳ Anh do ông Lê_Quang_Hòa làm giám_đốc không có chức_năng xử_lý chất_thải nguy_hại , chất_thải công_nghiệp thông_thường mà chỉ được phép xử_lý rác_thải sinh_hoạt bằng phương_thức lò đốt và xử_lý hầm cầu .",Công_ty hút hầm cầu “ cõng ” Formosa giết môi_trường,4
formosa_thanhnien_30,Dù có nguy_hại hay không nguy_hại thì việc chôn lấp chất_thải công_nghiệp xuống lòng đất là sai quy_định của pháp_luật và đương_nhiên sẽ bị xử_lý nghiêm,Công_ty hút hầm cầu “ cõng ” Formosa giết môi_trường,5
